Rk,Player,Pos,Age,Team,G,MP,,FG,2P,3P,eFG,FT,TS,FTr,3PAr,,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,,FG Add,TS Add,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,,,
652,M.J. Walker\walkemj01,SG,23,PHO,2,8,,.000,.000,.000,.000,,.000,.000,.500,,,,,,,,,125,,-4.2,-4.5
653,Derrick Walton\waltode01,PG,26,DET,3,108,,.231,.231,.231,.288,1.000,.342,.154,.500,,51,44,66,55,129,61,64,125,,-12.3,-12.1
654,Brad Wanamaker\wanambr01,PG,32,TOT,23,320,,.364,.400,.235,.390,.920,.472,.325,.221,,80,76,67,74,119,84,135,55,,-21.0,-15.5
655,Brad Wanamaker\wanambr01,PG,32,IND,22,293,,.361,.400,.235,.389,.909,.465,.306,.236,,79,76,67,74,118,83,127,59,,-19.7,-15.4
656,Brad Wanamaker\wanambr01,PG,32,WAS,1,27,,.400,.400,,.400,1.000,.554,.600,.000,,88,76,,76,129,99,250,,,-1.3,-0.1
657,Duane Washington Jr.\washidu02,PG,21,IND,26,531,,.380,.417,.345,.468,.808,.489,.111,.509,,83,79,99,89,105,87,46,127,,-27.1,-34.7
658,P.J. Washington\washipj01,PF,23,CHO,41,1011,,.449,.545,.389,.568,.721,.588,.193,.611,,99,103,111,108,93,105,80,152,,26.6,19.3
659,Yuta Watanabe\watanyu01,SF,27,TOR,24,359,,.400,.457,.356,.500,.538,.511,.248,.562,,88,87,102,95,70,91,103,140,,-5.4,-11.3
660,Lindy Waters III\waterli01,SG,24,OKC,2,5,,,,,,,,,,,,,,,,,,,,.0,.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Tremont Waters\watertr01,PG,24,TOT,3,50,,.286,.400,.222,.357,,.357,.000,.643,,63,76,64,68,,64,,160,,-4.7,-5.7
662,Tremont Waters\watertr01,PG,24,TOR,2,42,,.250,.333,.222,.333,,.333,.000,.750,,55,63,64,63,,60,,187,,-4.6,-5.4
663,Tremont Waters\watertr01,PG,24,WAS,1,8,,.500,.500,,.500,,.500,.000,.000,,110,95,,95,,89,,,,-0.1,-0.2
664,Trendon Watford\watfotr01,SF,21,POR,31,379,,.588,.655,.000,.588,.697,.614,.340,.103,,129,124,,112,90,110,141,26,,12.0,12.2
665,Paul Watson\watsopa01,SF,27,OKC,9,156,,.343,.667,.231,.429,.500,.432,.057,.743,,75,126,66,81,65,77,24,185,,-6.8,-9.2
666,Quinndary Weatherspoon\weathqu01,SG,25,GSW,5,33,,.600,.667,.000,.600,1.000,.643,.200,.100,,132,126,,114,129,115,83,25,,1.5,1.8
667,Russell Westbrook\westbru01,PG,33,LAL,56,1937,,.436,.474,.301,.469,.670,.505,.321,.217,,96,90,86,89,87,90,133,54,,-101.1,-110.3
668,Coby White\whiteco01,PG,21,CHI,37,1027,,.445,.519,.381,.547,.841,.574,.158,.537,,98,98,109,104,109,103,65,134,,17.3,12.3
669,Derrick White\whitede01,SG,27,TOT,51,1543,,.424,.520,.313,.497,.867,.550,.277,.461,,93,99,90,94,112,98,115,115,,-34.9,-13.3
670,Derrick White\whitede01,SG,27,SAS,49,1486,,.426,.519,.314,.497,.869,.551,.281,.453,,93,98,90,95,112,99,117,113,,-32.6,-10.7
671,Derrick White\whitede01,SG,27,BOS,2,57,,.385,.556,.294,.481,.800,.514,.192,.654,,84,105,84,91,104,92,80,163,,-2.3,-2.6
672,Hassan Whiteside\whiteha01,C,32,UTA,44,813,,.632,.632,,.632,.652,.651,.475,.000,,139,120,,120,84,116,198,,,51.5,53.5
673,Joe Wieskamp\wieskjo01,SG,22,SAS,15,92,,.464,.556,.421,.607,.429,.595,.250,.679,,102,105,121,115,55,106,104,169,,4.5,2.2
674,Aaron Wiggins\wiggiaa01,SG,23,OKC,32,698,,.483,.616,.321,.556,.694,.580,.272,.450,,106,117,92,106,90,104,113,112,,10.7,8.4
675,Andrew Wiggins\wiggian01,SF,26,GSW,52,1649,,.483,.526,.416,.564,.663,.582,.232,.392,,106,100,119,107,86,104,96,98,,56.2,35.9
676,Lindell Wigginton\wiggili01,PG,23,MIL,7,43,,.727,.714,.750,.864,,.864,.000,.364,,159,135,215,164,,154,,91,,7.4,6.7
677,Brandon Williams\willibr03,PG,22,POR,2,12,,.667,.667,,.667,.571,.658,2.333,.000,,146,126,,127,74,118,970,,,.8,1.2
678,Grant Williams\willigr01,PF,23,BOS,53,1211,,.481,.584,.431,.626,.896,.654,.178,.670,,106,111,123,119,116,117,74,167,,54.0,55.2
679,Kenrich Williams\willike04,SF,27,OKC,48,1045,,.455,.524,.342,.519,.545,.527,.179,.380,,100,99,98,99,71,94,74,95,,-4.0,-21.8
680,Lou Williams\willilo02,PG,35,ATL,38,556,,.394,.413,.358,.457,.889,.508,.234,.351,,86,78,103,87,115,91,97,88,,-32.0,-26.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Patrick Williams\willipa01,PF,20,CHI,5,125,,.565,.588,.500,.630,1.000,.666,.174,.261,,124,112,143,120,129,119,72,65,,4.8,5.3
682,Robert Williams\williro04,C,24,BOS,47,1408,,.732,.735,.000,.732,.693,.738,.264,.004,,161,139,,139,90,132,110,1,,117.3,113.2
683,Ziaire Williams\willizi02,SF,20,MEM,38,821,,.440,.642,.289,.522,.760,.537,.101,.573,,96,122,83,99,98,96,42,143,,-1.9,-11.9
684,D.J. Wilson\wilsodj01,PF,25,TOR,3,48,,.727,.889,.000,.727,.800,.779,.909,.182,,159,169,,138,104,139,378,45,,4.4,6.8
685,Dylan Windler\windldy01,SF,25,CLE,37,344,,.429,.522,.389,.565,.778,.581,.117,.701,,94,99,111,107,101,104,49,175,,6.0,3.4
686,Justise Winslow\winslju01,SF,25,TOT,41,602,,.453,.537,.186,.475,.630,.499,.257,.240,,99,102,53,90,82,89,107,60,,-18.3,-24.0
687,Justise Winslow\winslju01,SF,25,LAC,37,479,,.447,.518,.172,.465,.610,.490,.291,.206,,98,98,49,88,79,88,121,51,,-17.3,-22.0
688,Justise Winslow\winslju01,SF,25,POR,4,123,,.474,.625,.214,.513,.800,.535,.132,.368,,104,119,61,98,104,96,55,92,,-1.0,-2.0
689,Cassius Winston\winstca01,PG,23,WAS,3,17,,.400,1.000,.250,.500,1.000,.595,.400,.800,,88,190,72,95,129,106,166,200,,-0.3,.4
690,Robert Woodard II\woodaro01,SF,22,SAC,12,42,,.125,.083,.250,.156,1.000,.207,.125,.250,,27,16,72,30,129,37,52,62,,-11.8,-11.9
691,Christian Wood\woodch01,C,26,HOU,52,1617,,.483,.550,.369,.552,.618,.572,.352,.372,,106,104,106,105,80,102,147,93,,35.8,19.6
692,Delon Wright\wrighde01,SG,29,ATL,51,927,,.437,.477,.375,.511,.825,.548,.219,.393,,96,91,107,97,107,98,91,98,,-5.5,-4.5
693,McKinley Wright IV\wrighmc01,PG,23,MIN,3,9,,.667,1.000,.500,.833,,.833,.000,.667,,146,190,143,158,,149,,166,,1.8,1.6
694,Moses Wright\wrighmo01,PF,23,LAC,1,1,,,,,,,,,,,,,,,,,,,,.0,.0
695,Thaddeus Young\youngth01,PF,33,SAS,26,370,,.578,.602,.000,.578,.455,.574,.172,.039,,127,114,,110,59,103,71,10,,13.4,3.9
696,Trae Young\youngtr01,PG,23,ATL,51,1763,,.454,.503,.375,.526,.898,.588,.327,.381,,100,95,107,100,116,105,136,95,,-0.4,67.9
697,Omer Yurtseven\yurtsom01,C,23,MIA,40,564,,.526,.540,.143,.528,.635,.549,.268,.036,,115,102,41,100,82,98,111,9,,.9,-4.7
698,Cody Zeller\zelleco01,C,29,POR,27,355,,.567,.593,.000,.567,.776,.627,.544,.044,,124,112,,108,100,112,226,11,,7.3,15.1
699,Ivica Zubac\zubaciv01,C,24,LAC,52,1256,,.649,.649,,.649,.722,.683,.562,.000,,142,123,,123,93,122,234,,,71.1,88.9
